ああ言えばこう言う　　　　　　　　　　　ああいえばこういう　　　　　　　　　　　,D W.  N  ,
ピンチを切り抜ける　　　　　　　　　　　ぴんちをきりぬける　　　　　　　　　　　,D 1.  PI ,
ピンチを招く　　　　　　　　　　　　　　ぴんちをまねく　　　　　　　　　　　　　,D K.  NM ,
ピントがずれる　　　　　　　　　　　　　ぴんとがずれる　　　　　　　　　　　　　,D 1.  NM ,
ピントが外れる　　　　　　　　　　　　　ぴんとがはずれる　　　　　　　　　　　　,D 1.  NM ,
ピントがぼける　　　　　　　　　　　　　ぴんとがぼける　　　　　　　　　　　　　,D 1.  NM ,
ピンと来る　　　　　　　　　　　　　　　ぴんとくる　　　　　　　　　　　　　　　,D 3.  PM ,
ピントの外れる　　　　　　　　　　　　　ぴんとのはずれる　　　　　　　　　　　　,D 1.  NM ,
ピントを合わせる　　　　　　　　　　　　ぴんとをあわせる　　　　　　　　　　　　,D 1.  NI ,
ピントを外す　　　　　　　　　　　　　　ぴんとをはずす　　　　　　　　　　　　　,D S.  NM ,
ピントをぼかす　　　　　　　　　　　　　ぴんとをぼかす　　　　　　　　　　　　　,D S.  NI ,
貧に迫る　　　　　　　　　　　　　　　　ひんにせまる　　　　　　　　　　　　　　,D R.  NM ,
貧の病　　　　　　　　　　　　　　　　　ひんのやまい　　　　　　　　　　　　　　,N  .  N  ,
ピンハネする　　　　　　　　　　　　　　ぴんはねする　　　　　　　　　　　　　　,D 4.  NI ,
貧乏くじを引く　　　　　　　　　　　　　びんぼうくじをひく　　　　　　　　　　　,D K.  NI ,
貧乏のどん底　　　　　　　　　　　　　　びんぼうのどんぞこ　　　　　　　　　　　,C  .  N  ,
貧乏暇なし　　　　　　　　　　　　　　　びんぼうひまなし　　　　　　　　　　　　,C  .  N  ,
敏腕を振るう　　　　　　　　　　　　　　びんわんをふるう　　　　　　　　　　　　,D W.  PI ,
ピンをはねる　　　　　　　　　　　　　　ぴんをはねる　　　　　　　　　　　　　　,D 1.  NI ,
ファイルを開く　　　　　　　　　　　　　ふぁいるをひらく　　　　　　　　　　　　,D K.   I ,
不安が高ずる　　　　　　　　　　　　　　ふあんがこうずる　　　　　　　　　　　　,D 6.  NM ,
不安が先立つ　　　　　　　　　　　　　　ふあんがさきだつ　　　　　　　　　　　　,D T.  NM ,
不安が高まる　　　　　　　　　　　　　　ふあんがたかまる　　　　　　　　　　　　,D R.  NM ,
不安が募る　　　　　　　　　　　　　　　ふあんがつのる　　　　　　　　　　　　　,D R.  NM ,
不安が広がる　　　　　　　　　　　　　　ふあんがひろがる　　　　　　　　　　　　,D R.  NM ,
不安がよぎる　　　　　　　　　　　　　　ふあんがよぎる　　　　　　　　　　　　　,D R.  NM ,
不安感が消えない　　　　　　　　　　　　ふあんかんがきえない　　　　　　　　　　,D 7.  N  ,
不安感が続く　　　　　　　　　　　　　　ふあんかんがつづく　　　　　　　　　　　,D K.  NM ,
不安感が強い　　　　　　　　　　　　　　ふあんかんがつよい　　　　　　　　　　　,K  .  N  ,
不安感を与える　　　　　　　　　　　　　ふあんかんをあたえる　　　　　　　　　　,D 1.  NI ,
不安感を抱く　　　　　　　　　　　　　　ふあんかんをいだく　　　　　　　　　　　,D K.  NM ,
不安感を押さえる　　　　　　　　　　　　ふあんかんをおさえる　　　　　　　　　　,D 1.  PI ,
不安感を払拭する　　　　　　　　　　　　ふあんかんをふっしょくする　　　　　　　,D 4.  PI ,
不安な面持ち　　　　　　　　　　　　　　ふあんなおももち　　　　　　　　　　　　,C  .  N  ,
不安に打ち勝つ　　　　　　　　　　　　　ふあんにうちかつ　　　　　　　　　　　　,DIT.  PI ,
不安に押しつぶされる　　　　　　　　　　ふあんにおしつぶされる　　　　　　　　　,DI1.  NM ,
不安に襲われる　　　　　　　　　　　　　ふあんにおそわれる　　　　　　　　　　　,DI1.  NM ,
不安に思う　　　　　　　　　　　　　　　ふあんにおもう　　　　　　　　　　　　　,DIW.  NM ,
不安に駆られる　　　　　　　　　　　　　ふあんにかられる　　　　　　　　　　　　,D 1.  NM ,
不安にさいなまれる　　　　　　　　　　　ふあんにさいなまれる　　　　　　　　　　,D 1.  NM ,
不安にとらわれる　　　　　　　　　　　　ふあんにとらわれる　　　　　　　　　　　,DI1.  NM ,
不安の色　　　　　　　　　　　　　　　　ふあんのいろ　　　　　　　　　　　　　　,N  .  N  ,
不安をあおる　　　　　　　　　　　　　　ふあんをあおる　　　　　　　　　　　　　,D R.  NI ,
不安を抱く　　　　　　　　　　　　　　　ふあんをいだく　　　　　　　　　　　　　,D K.  NM ,
不安を覚える　　　　　　　　　　　　　　ふあんをおぼえる　　　　　　　　　　　　,D 1.  NM ,
不安を抱えている　　　　　　　　　　　　ふあんをかかえている　　　　　　　　　　,D 1.  NM ,
不安を隠しきれない　　　　　　　　　　　ふあんをかくしきれない　　　　　　　　　,D 7.  NM ,
不安を感ずる　　　　　　　　　　　　　　ふあんをかんずる　　　　　　　　　　　　,D 6.  NM ,
不安を募らせる　　　　　　　　　　　　　ふあんをつのらせる　　　　　　　　　　　,D 1.  NM ,
不安を拭う　　　　　　　　　　　　　　　ふあんをぬぐう　　　　　　　　　　　　　,D W.  PI ,
不安は拭えない　　　　　　　　　　　　　ふあんをぬぐえない　　　　　　　　　　　,K  .  NM ,
不安を払拭する　　　　　　　　　　　　　ふあんをふっしょくする　　　　　　　　　,D 4.  PI ,
不安を和らげる　　　　　　　　　　　　　ふあんをやわらげる　　　　　　　　　　　,D 1.  PI ,
不意打ちを食う　　　　　　　　　　　　　ふいうちをくう　　　　　　　　　　　　　,D W.  NM ,
不意打ちを食らう　　　　　　　　　　　　ふいうちをくらう　　　　　　　　　　　　,D W.  NM ,
不意打ちをくわせる　　　　　　　　　　　ふいうちをくわせる　　　　　　　　　　　,D 1.  NI ,
フイにする　　　　　　　　　　　　　　　ふいにする　　　　　　　　　　　　　　　,D 5.  NI ,
フイになる　　　　　　　　　　　　　　　ふいになる　　　　　　　　　　　　　　　,D R.  NM ,
不意を打たれる　　　　　　　　　　　　　ふいをうたれる　　　　　　　　　　　　　,D 1.  NM ,
不意を打つ　　　　　　　　　　　　　　　ふいをうつ　　　　　　　　　　　　　　　,D T.  NI ,
不意を襲う　　　　　　　　　　　　　　　ふいをおそう　　　　　　　　　　　　　　,D W.  NI ,
不意を食う　　　　　　　　　　　　　　　ふいをくう　　　　　　　　　　　　　　　,D W.  NM ,
不意を食らう　　　　　　　　　　　　　　ふいをくらう　　　　　　　　　　　　　　,D W.  NM ,
不意を突かれる　　　　　　　　　　　　　ふいをつかれる　　　　　　　　　　　　　,D 1.  NM ,
不意を突く　　　　　　　　　　　　　　　ふいをつく　　　　　　　　　　　　　　　,D K.  NI ,
風雨に刻まれる　　　　　　　　　　　　　ふううにきざまれる　　　　　　　　　　　,D 1.  NM ,
風雨にさらされる　　　　　　　　　　　　ふううにさらされる　　　　　　　　　　　,D 1.  NM ,
風雨にさらす　　　　　　　　　　　　　　ふううにさらす　　　　　　　　　　　　　,D S.  NM ,
風雨を冒して　　　　　　　　　　　　　　ふううをおかして　　　　　　　　　　　　,F Y.  N  ,
風雨を冒す　　　　　　　　　　　　　　　ふううをおかす　　　　　　　　　　　　　,D S.  NI ,
